C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map100.csv,22390.10228488358,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1000.csv,59588.74664886112,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1100.csv,66586.78929174847,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1200.csv,66112.62060228859,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1300.csv,73549.45441067962,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1400.csv,71912.70777685386,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1500.csv,79478.71526136286,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1600.csv,80226.03061277997,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1700.csv,77640.40053407331,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1800.csv,82360.54684877789,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1900.csv,87143.70115859731,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map200.csv,27620.250639171994,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2000.csv,84833.56027098317,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2100.csv,86650.65505751855,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2200.csv,91558.86457169754,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2300.csv,90202.83173561815,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2400.csv,97123.7512235135,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2500.csv,96393.82290874528,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2600.csv,96400.26170246158,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2700.csv,98122.12914460072,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2800.csv,100688.07211053518,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2900.csv,105596.5195518872,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map300.csv,35546.32500198139,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3000.csv,102360.53287503243,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3100.csv,107920.31728402602,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3200.csv,105905.54280666867,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3300.csv,107105.60246482688,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3400.csv,114139.61149062499,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3500.csv,111197.53212042603,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3600.csv,112105.78409641665,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3700.csv,117596.97998507477,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3800.csv,116369.52199728678,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3900.csv,117472.68144858055,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map400.csv,43445.95844474457,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4000.csv,120693.75604005577,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4100.csv,124690.80881321544,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4200.csv,120711.07694729694,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4300.csv,124371.46081500172,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4400.csv,124870.66174900782,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4500.csv,124800.74210023602,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4600.csv,131981.09169531392,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4700.csv,128426.75917419784,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4800.csv,131653.8520954855,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4900.csv,132271.30068585594,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map500.csv,48361.47932821951,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map5000.csv,131077.05181050632,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map600.csv,47196.91021150015,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map700.csv,51680.302453708304,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map800.csv,58888.49797871642,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map900.csv,58073.004877980864,10
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map100.csv,27967.735004449387,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1000.csv,68259.08887169971,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1100.csv,72225.0269538494,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1200.csv,73346.75027105842,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1300.csv,81348.72099692118,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1400.csv,77016.4482276532,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1500.csv,89887.33380342371,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1600.csv,88807.86957175758,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1700.csv,84006.17397292115,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1800.csv,88078.39719302651,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1900.csv,95908.02356535703,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map200.csv,32823.31779845195,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2000.csv,96825.38502423464,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2100.csv,91044.6898914041,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2200.csv,99566.69803067575,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2300.csv,95327.13874934733,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2400.csv,103893.35668174856,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2500.csv,108880.15656104071,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2600.csv,102207.25075912969,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2700.csv,104157.68020880876,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2800.csv,105810.25325700146,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2900.csv,114781.02644069745,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map300.csv,43484.30032378232,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3000.csv,111525.56417393795,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3100.csv,116838.08875736961,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3200.csv,111290.0614131243,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3300.csv,114600.76851433676,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3400.csv,124434.92628505135,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3500.csv,116806.47963320818,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3600.csv,117813.62428037972,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3700.csv,128284.52424378989,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3800.csv,126616.70977661695,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3900.csv,126232.96434622204,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map400.csv,51534.87001220568,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4000.csv,130917.464517539,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4100.csv,137128.736506663,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4200.csv,130257.7759312463,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4300.csv,135377.25813809206,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4400.csv,136084.18423548286,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4500.csv,131371.23252462,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4600.csv,143755.9011034277,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4700.csv,139357.06171765635,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4800.csv,138258.08147088203,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4900.csv,140044.91983231687,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map500.csv,54532.38040546234,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map5000.csv,137797.53453674674,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map600.csv,54701.72218600107,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map700.csv,58582.83028920845,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map800.csv,65356.30828892163,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map900.csv,63538.317610715094,20
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map100.csv,33306.96460281374,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1000.csv,73889.16672531876,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1100.csv,80276.69739444203,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1200.csv,80609.02035320726,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1300.csv,90051.89973657789,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1400.csv,83802.11061571354,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1500.csv,101871.26417994418,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1600.csv,100592.94691543104,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1700.csv,90000.70016079296,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1800.csv,94441.53500038253,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1900.csv,104117.5598204246,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map200.csv,40118.73250826301,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2000.csv,105988.73181620902,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2100.csv,99059.47533287163,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2200.csv,108892.879091592,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2300.csv,101758.71707073714,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2400.csv,112132.88871934269,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2500.csv,117254.36082411314,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2600.csv,107376.95720899118,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2700.csv,112061.40627244212,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2800.csv,113190.5398119272,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2900.csv,127151.47593834775,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map300.csv,50481.44588627766,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3000.csv,117253.01468233895,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3100.csv,126274.00958093653,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3200.csv,121415.68689651764,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3300.csv,118697.14238178727,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3400.csv,134838.5737339471,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3500.csv,123232.67151607065,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3600.csv,124882.88930756414,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3700.csv,137148.9063495456,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3800.csv,135240.34198042483,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map3900.csv,134178.54774906408,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map400.csv,60851.24886442207,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4000.csv,137866.78558129954,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4100.csv,148569.43556906524,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4200.csv,140487.38890903775,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4300.csv,145021.57985594557,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4400.csv,143464.6664229026,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4500.csv,140139.77484810786,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4600.csv,155997.69055369173,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4700.csv,145379.9297829392,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4800.csv,146600.71414824305,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map4900.csv,148055.9579520963,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map500.csv,62922.757445150404,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map5000.csv,145744.1325263474,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map600.csv,60753.15111670458,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map700.csv,66218.06910910973,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map800.csv,72469.61257624111,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map900.csv,69566.99104346959,30
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map100.csv,40770.486512610085,40
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1000.csv,82080.01444884305,40
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1100.csv,87916.16904795538,40
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1200.csv,88741.27118917502,40
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1300.csv,101464.30789449572,40
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1400.csv,90774.6073639375,40
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1500.csv,114012.77752060679,40
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1600.csv,108795.89060905148,40
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1700.csv,95770.08056295314,40
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1800.csv,101073.186324961,40
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map1900.csv,117084.67317869073,40
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map200.csv,48098.143675790234,40
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2000.csv,115142.56974580343,40
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2100.csv,106679.36702646775,40
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2200.csv,116073.62500275212,40
C:\Users\Zelra\Documents\Dev_Projets\ProjetData\maps\map2300.csv,109228.09097483898,40
